SUBMISSIONYEARQUARTER,PWSID,VIOLATION_ID,VIOLATION_CATEGORY_CODE,IS_HEALTH_BASED_IND,CONTAMINANT_CODE
2026Q2,PA7360054,8535276,MCL,Y,1040
2026Q2,VA2139039,1390198,MCL,Y,1040
2026Q2,DE0000075,1093,MCL,Y,1040
2026Q2,DE0001493,3893,MCL,Y,1040
2026Q2,FL6295071,0108130,MCL,Y,1040
2026Q2,KS2001301,8347183,MCL,Y,1040
2026Q2,CA4410303,8400509,MCL,Y,1040
2026Q2,NY3201480,1100980,MCL,Y,1040
2026Q2,CA0707579,8410815,MCL,Y,1040
2026Q2,CA2701820,8413688,MCL,Y,1040
2026Q2,CA3000513,8413710,MCL,Y,1040
2026Q2,MT0000179,184,MCL,Y,1040
2026Q2,DE0000041,1394,MCL,Y,1040
2026Q2,DE0000050,581,MCL,Y,1040
2026Q2,ID6030003,8536002,MCL,Y,1040
2026Q2,WA5359317,2593312,MCL,Y,1040
2026Q2,FL6604822,20260010686,MCL,Y,1040
2026Q2,MI1220005,8615306,MCL,Y,1040
2026Q2,CA4410303,8600403,MCL,Y,1040
2026Q2,IA4950802,9019285,MCL,Y,1040
2026Q2,CA0400101,8310367,MCL,Y,1040
2026Q2,WA5349150,0622864,MCL,Y,1040
2026Q2,DE0000947,10892,MCL,Y,1040
2026Q2,KS2016501,44580,MCL,Y,1040
2026Q2,WA5309626,0419948,MCL,Y,1040
2026Q2,CA2701140,8413654,MCL,Y,1040
2026Q2,CA0710004,8300041,MCL,Y,1040
2026Q2,CA5610067,8110187,MCL,Y,1040
2026Q2,DE0000627,9492,MCL,Y,1040
2026Q2,CT0480071,4080,MCL,Y,1040
2026Q2,MI3920110,8615145,MCL,Y,1040
2026Q2,OK2002902,279194,MCL,Y,1040
2026Q2,IA5800601,11280,MCL,Y,1040
2026Q2,CA3310044,8300383,MCL,Y,1040
2026Q2,CA3310031,8110088,MCL,Y,1040
2026Q2,CA1510013,8300089,MCL,Y,1040
2026Q2,WA5352745,2528093,MCL,Y,1040
2026Q2,CA3301837,8415312,MCL,Y,1040
2026Q2,CA5102015,8630732,MCL,Y,1040
2026Q2,PA7671295,8030971,MCL,Y,1040
2026Q2,CA3100066,8413803,MCL,Y,1040
2026Q2,IA0709207,191585,MCL,Y,1040
2026Q2,CA3310044,8400357,MCL,Y,1040
2026Q2,WI1140164,8000007,MCL,Y,1040
2026Q2,DE0001493,14192,MCL,Y,1040
2026Q2,ID1090228,716,MCL,Y,1040
2026Q2,MD0210008,96V0001,MCL,Y,1040
2026Q2,CA0707564,8410733,MCL,Y,1040
2026Q2,DE0003303,892,MCL,Y,1040
2026Q2,PA7210301,8011759,MCL,Y,1040
2026Q2,CA0707579,8410813,MCL,Y,1040
2026Q2,NC0363109,92280,MCL,Y,1040
2026Q2,ID3140112,9000484,MCL,Y,1040
2026Q2,CT0480071,29680,MCL,Y,1040
2026Q2,DE0000947,20592,MCL,Y,1040
2026Q2,CA5100104,8524389,MCL,Y,1040
2026Q2,IL2015352,1174190,MCL,Y,1040
2026Q2,WA5314176,0257911,MCL,Y,1040
2026Q2,DE0000834,1181,MCL,Y,1040
2026Q2,AZ0407096,3512889,MCL,Y,1040
2026Q2,CA4200879,8380091,MCL,Y,1040
2026Q2,WA5388990,8383101,MCL,Y,1040
2026Q2,CA5700721,8380207,MCL,Y,1040
2026Q2,CA3310018,8400324,MCL,Y,1040
2026Q2,UTAH03005,401880,MCL,Y,1040
2026Q2,CA2400135,8412551,MCL,Y,1040
2026Q2,WA5309677,0465015,MCL,Y,1040
2026Q2,WA5385129,0552064,MCL,Y,1040
2026Q2,NJ0809310,697,MCL,Y,1040
2026Q2,WA5366615,8484444,MCL,Y,1040
2026Q2,WA5302498,0259896,MCL,Y,1040
2026Q2,DE0000266,7190,MCL,Y,1040
2026Q2,CA1510005,8300075,MCL,Y,1040
2026Q2,AZ0407088,1198582,MCL,Y,1040
2026Q2,ID6030048,2136085,MCL,Y,1040
2026Q2,CA5602114,8417772,MCL,Y,1040
2026Q2,CA5000033,8200103,MCL,Y,1040
2026Q2,IN2460882,3464,MCL,Y,1040
2026Q2,DE0000832,9090,MCL,Y,1040
2026Q2,CA4300575,8200090,MCL,Y,1040
2026Q2,WA5301874,1572535,MCL,Y,1040
2026Q2,SC0930801,178387,MCL,Y,1040
2026Q2,WA5302498,0259895,MCL,Y,1040
2026Q2,CA1510013,8400077,MCL,Y,1040
2026Q2,KS2016701,8345083,MCL,Y,1040
2026Q2,CA5000338,8200127,MCL,Y,1040
2026Q2,KS2019118,44880,MCL,Y,1040
2026Q2,WA5349150,0722868,MCL,Y,1040
2026Q2,KS2008905,45180,MCL,Y,1040
2026Q2,DE0000295,593,MCL,Y,1040
2026Q2,TX2000002,1400080,MCL,Y,1040
2026Q2,CA3310018,8400323,MCL,Y,1040
2026Q2,KS2005116,8247382,MCL,Y,1040
2026Q2,KS2009504,8345883,MCL,Y,1040
2026Q2,WA5315126,8383112,MCL,Y,1040
2026Q2,CA3000745,8100188,MCL,Y,1040
2026Q2,TX2430008,1252882,MCL,Y,1040
2026Q2,DE0000286,8792,MCL,Y,1040
2026Q2,MI2015375,8614191,MCL,Y,1040
2026Q2,DE0000600,498,MCL,Y,1040
2026Q2,MI6220077,8615254,MCL,Y,1040
2026Q2,PA7360090,8318105,MCL,Y,1040
2026Q2,WY5600164,696,MCL,Y,1040
2026Q2,WA5319906,0709951,MCL,Y,1040
2026Q2,CA5400507,8417619,MCL,Y,1040
2026Q2,MD0220217,8701752,MCL,Y,1040
2026Q2,CA5602106,8630951,MCL,Y,1040
2026Q2,KS2019101,8346683,MCL,Y,1040
2026Q2,OR4101030,7253280,MCL,Y,1040
2026Q2,KS2004306,8247582,MCL,Y,1040
2026Q2,AK2340426,3008292,MCL,Y,1040
2026Q2,CA3901200,8415988,MCL,Y,1040
2026Q2,TX2170002,270888,MCL,Y,1040
2026Q2,IA2279101,25499,MCL,Y,1040
2026Q2,MT0001379,35080,MCL,Y,1040
2026Q2,KS2014102,5581,MCL,Y,1040
2026Q2,CA0400101,8410138,MCL,Y,1040
2026Q2,IA9729099,99286,MCL,Y,1040
2026Q2,TX1530010,1395880,MCL,Y,1040
2026Q2,CA4410303,8600405,MCL,Y,1040
2026Q2,AZ0410072,1450280,MCL,Y,1040
2026Q2,DE0000834,5081,MCL,Y,1040
2026Q2,PA7671165,9100293,MCL,Y,1040
2026Q2,CA3000601,8000232,MCL,Y,1040
2026Q2,IA3803094,10980,MCL,Y,1040
2026Q2,AK2340141,3913606,MCL,Y,1040
2026Q2,TX0990001,258188,MCL,Y,1040
2026Q2,DE0000873,10491,MCL,Y,1040
2026Q2,DE0000627,893,MCL,Y,1040
2026Q2,CA2701160,8413672,MCL,Y,1040
2026Q2,IA7000700,1138382,MCL,Y,1040
2026Q2,PA7360162,8030968,MCL,Y,1040
2026Q2,DE0000266,4091,MCL,Y,1040
2026Q2,DE0000834,19692,MCL,Y,1040
2026Q2,IA1880073,13880,MCL,Y,1040
2026Q2,IA7239086,9350094,MCL,Y,1040
2026Q2,MT0001957,100081,MCL,Y,1040
2026Q2,OK2000602,101393,MCL,Y,1040
2026Q2,WA5353250,0584780,MCL,Y,1040
2026Q2,DE0004525,19792,MCL,Y,1040
2026Q2,OK2002411,100993,MCL,Y,1040
2026Q2,CA5100112,8380157,MCL,Y,1040
2026Q2,MD1031185,8200396,MCL,Y,1040
2026Q2,DE0000041,15892,MCL,Y,1040
2026Q2,ID3140242,808,MCL,Y,1040
2026Q2,TX0280017,102001,MCL,Y,1040
2026Q2,KS2009505,8345483,MCL,Y,1040
2026Q2,AZ0411378,792188,MCL,Y,1040
2026Q2,MT0002040,100281,MCL,Y,1040
2026Q2,PA7360950,8318548,MCL,Y,1040
2026Q2,CA2400122,8521699,MCL,Y,1040
2026Q2,DE0000607,4381,MCL,Y,1040
2026Q2,KS2008906,8246582,MCL,Y,1040
2026Q2,TX0440002,4102492,MCL,Y,1040
2026Q2,OK2004404,45799,MCL,Y,1040
2026Q2,AZ0407404,185182,MCL,Y,1040
2026Q2,CA5410012,8908000,MCL,Y,1040
2026Q2,PA7360030,8420348,MCL,Y,1040
2026Q2,CA2700864,8413592,MCL,Y,1040
2026Q2,CA5410012,8400579,MCL,Y,1040
2026Q2,NE3107908,116094,MCL,Y,1040
2026Q2,MD1041055,8200374,MCL,Y,1040
2026Q2,FL6532531,8000019,MCL,Y,1040
2026Q2,TX1040002,1386980,MCL,Y,1040
2026Q2,NE3111915,1328,MCL,Y,1038
2026Q2,CA2701000,8413638,MCL,Y,1040
2026Q2,OK2004429,46794,MCL,Y,1040
2026Q2,DE0001303,491,MCL,Y,1040
2026Q2,CA5602114,8525381,MCL,Y,1040
2026Q2,CA2701152,8413662,MCL,Y,1040
2026Q2,KS2015905,8344083,MCL,Y,1040
2026Q2,CA4310006,8300515,MCL,Y,1040
2026Q2,IA2307201,96299,MCL,Y,1040
2026Q2,AZ0414435,1736380,MCL,Y,1040
2026Q2,IA0709201,9799,MCL,Y,1040
2026Q2,IA6015047,1135882,MCL,Y,1040
2026Q2,MI2008962,8615345,MCL,Y,1040
2026Q2,MD1221013,8001081,MCL,Y,1040
2026Q2,AZ0407357,402,MCL,Y,1040
2026Q2,MI2004712,8615218,MCL,Y,1040
2026Q2,CA3310010,8400296,MCL,Y,1040
2026Q2,WA5308520,2604325,MCL,Y,1040
2026Q2,PA7360067,8535310,MCL,Y,1040
2026Q2,CA0500052,8380005,MCL,Y,1040
2026Q2,DE0000041,1194,MCL,Y,1040
2026Q2,CA5400733,8417679,MCL,Y,1040
2026Q2,WA5394110,2588565,MCL,Y,1040
2026Q2,AZ0414326,1011781,MCL,Y,1040
2026Q2,CA5601114,8332166,MCL,Y,1040
2026Q2,TX1040004,1234082,MCL,Y,1040
2026Q2,WA5349150,0922872,MCL,Y,1040
2026Q2,IL1435365,3157395,MCL,Y,1040
2026Q2,WA5391738,8588887,MCL,Y,1040
2026Q2,TX0680090,1227182,MCL,Y,1040
2026Q2,MI2001861,8615060,MCL,Y,1040
2026Q2,CA5602111,8630959,MCL,Y,1040
2026Q2,TX0680030,80586,MCL,Y,1040
2026Q2,OR4193650,3225683,MCL,Y,1040
2026Q2,NJ1711303,15711,MCL,Y,1040
2026Q2,PA7360609,8715438,MCL,Y,1040
2026Q2,CA5602106,8630947,MCL,Y,1040
2026Q2,DE0000419,192,MCL,Y,1040
2026Q2,PA7360090,8318107,MCL,Y,1040
2026Q2,CA3310044,8010159,MCL,Y,1040
2026Q2,ND3110799,481,MCL,Y,1040
2026Q2,KS2011711,8246082,MCL,Y,1040
2026Q2,CA5602114,8525376,MCL,Y,1040
2026Q2,CA3301365,8200048,MCL,Y,1040
2026Q2,CA3310044,8400359,MCL,Y,1040
2026Q2,TX1040004,1387180,MCL,Y,1040
2026Q2,AZ0407098,3512088,MCL,Y,1040
2026Q2,CA3310018,8500073,MCL,Y,1040
2026Q2,CA3000603,8000233,MCL,Y,1040
2026Q2,TX2440006,436685,MCL,Y,1040
2026Q2,DE0000295,694,MCL,Y,1040
2026Q2,ID6030058,3634,MCL,Y,1040
2026Q2,IA5600615,130385,MCL,Y,1040
2026Q2,IL2015360,1174390,MCL,Y,1040
2026Q2,IA6000744,122485,MCL,Y,1040
2026Q2,CA1300540,8314396,MCL,Y,1040
2026Q2,AZ0407030,1214781,MCL,Y,1040
2026Q2,CA5400667,8417659,MCL,Y,1040
2026Q2,IA5800601,1135082,MCL,Y,1040
2026Q2,TX0280017,1375680,MCL,Y,1040
2026Q2,IA7239086,13280,MCL,Y,1040
2026Q2,WA5396570,2573716,MCL,Y,1040
2026Q2,KS2014104,46380,MCL,Y,1040
2026Q2,CA5400709,8200136,MCL,Y,1040
2026Q2,IA2330452,923083,MCL,Y,1040
2026Q2,DE0000806,294,MCL,Y,1040
2026Q2,CA5410012,8300598,MCL,Y,1040
2026Q2,CA5410012,8400580,MCL,Y,1040
2026Q2,WA5304460,0478007,MCL,Y,1040
2026Q2,MI2003439,8615142,MCL,Y,1040
2026Q2,NY3201480,48981,MCL,Y,1040
2026Q2,CA4300575,8380097,MCL,Y,1040
2026Q2,IL1235145,3150295,MCL,Y,1040
2026Q2,AZ0411100,4376888,MCL,Y,1040
2026Q2,OK2004786,71596,MCL,Y,1040
2026Q2,PA7360172,8421266,MCL,Y,1040
2026Q2,CA5410012,9000177,MCL,Y,1040
2026Q2,CA3000513,8317980,MCL,Y,1040
2026Q2,CA4300792,8416469,MCL,Y,1040
2026Q2,CA3310037,8010151,MCL,Y,1040
2026Q2,IA9725094,11380,MCL,Y,1040
2026Q2,SC0930801,207587,MCL,Y,1040
2026Q2,IA3130863,14780,MCL,Y,1040
2026Q2,IA2330452,9011785,MCL,Y,1040
2026Q2,CA3310018,8400316,MCL,Y,1040
2026Q2,WA5351750,0886250,MCL,Y,1040
2026Q2,CA5700645,8417851,MCL,Y,1040
2026Q2,AZ0407098,1198882,MCL,Y,1040
2026Q2,PA7360083,8535418,MCL,Y,1040
2026Q2,CA3310037,8110089,MCL,Y,1040
2026Q2,KS2005116,47980,MCL,Y,1040
2026Q2,CA3000513,8413708,MCL,Y,1040
2026Q2,NY2513219,74783,MCL,Y,1040
2026Q2,IL1370250,1688290,MCL,Y,1040
2026Q2,NE3120191,101093,MCL,Y,1040
2026Q2,PA7360316,8310948,MCL,Y,1040
2026Q2,CA3310018,8300358,MCL,Y,1040
2026Q2,DE0000075,2296,MCL,Y,1040
2026Q2,DE0003303,7890,MCL,Y,1040
2026Q2,CA3700961,8522938,MCL,Y,1040
2026Q2,CA5400616,8417649,MCL,Y,1040
2026Q2,NE3120738,4698,MCL,Y,1040
2026Q2,CA4300575,8380101,MCL,Y,1040
2026Q2,MD0230206,8400035,MCL,Y,1040
2026Q2,KS2008701,8346283,MCL,Y,1040
2026Q2,IA3609897,1138082,MCL,Y,1040
2026Q2,IA1031201,37999,MCL,Y,1040
2026Q2,CA5601114,8417713,MCL,Y,1040
2026Q2,NH1278160,0800008,MCL,Y,1040
2026Q2,CA5000063,8417055,MCL,Y,1040
2026Q2,CA5602111,8631444,MCL,Y,1040
2026Q2,KS2015303,8345283,MCL,Y,1040
2026Q2,CA4300700,8200098,MCL,Y,1040
2026Q2,NV0000154,500680,MCL,Y,1040
2026Q2,AZ0403351,1442080,MCL,Y,1040
2026Q2,DE0000627,8491,MCL,Y,1040
2026Q2,CA3310044,8500083,MCL,Y,1040
2026Q2,WA5309677,0442156,MCL,Y,1040
2026Q2,CA4300785,8416457,MCL,Y,1040
2026Q2,CA5000102,8200112,MCL,Y,1040
2026Q2,PA3060822,8028941,MCL,Y,1040
2026Q2,DE0001303,6991,MCL,Y,1040
2026Q2,CA4300610,8200092,MCL,Y,1040
2026Q2,WA5309300,8280110,MCL,Y,1040
2026Q2,TX1520116,399,MCL,Y,1040
2026Q2,KS2016501,8246282,MCL,Y,1040
2026Q2,CA3400140,8380051,MCL,Y,1040
2026Q2,MI3920241,8615042,MCL,Y,1040
2026Q2,NE3150295,115694,MCL,Y,1040
2026Q2,DE0000075,2095,MCL,Y,1040
2026Q2,CA3700923,9044763,MCL,Y,1040
2026Q2,PA7360373,8421687,MCL,Y,1040
2026Q2,WA5307278,2593309,MCL,Y,1040
2026Q2,MT0002062,100781,MCL,Y,1040
2026Q2,CA5010006,8900543,MCL,Y,1040
2026Q2,WI1540136,0100006,MCL,Y,1040
2026Q2,CA2400003,8412511,MCL,Y,1040
2026Q2,KS2015905,8246682,MCL,Y,1040
2026Q2,TX1380006,4106092,MCL,Y,1040
2026Q2,NE3150624,100497,MCL,Y,1040
2026Q2,PA7360067,8606094,MCL,Y,1040
2026Q2,DE0000449,580,MCL,Y,1040
2026Q2,KS2005116,8344383,MCL,Y,1040
2026Q2,WA5349150,0822871,MCL,Y,1040
2026Q2,CA4310006,8400491,MCL,Y,1040
2026Q2,MT0000723,100581,MCL,Y,1040
2026Q2,CA4410303,8400507,MCL,Y,1040
2026Q2,KS2010504,7781,MCL,Y,1040
2026Q2,TX2440007,1005698,MCL,Y,1040
2026Q2,CA5410012,8900600,MCL,Y,1040
2026Q2,PA7360083,8318100,MCL,Y,1040
2026Q2,CA4310006,8300513,MCL,Y,1040
2026Q2,PA4070345,8538847,MCL,Y,1040
2026Q2,CA5400663,8417655,MCL,Y,1040
2026Q2,IA0709637,3199,MCL,Y,1040
2026Q2,CA1000077,8732009,MCL,Y,1040
2026Q2,KS2016307,47780,MCL,Y,1040
2026Q2,CA5700645,8380197,MCL,Y,1040
2026Q2,CA5410012,8900601,MCL,Y,1040
2026Q2,TX2210007,1401180,MCL,Y,1040
2026Q2,AZ0413076,129884,MCL,Y,1040
2026Q2,WA5365760,8383115,MCL,Y,1040
2026Q2,CA5400709,8417669,MCL,Y,1040
2026Q2,OK2002902,117994,MCL,Y,1040
2026Q2,KS2014102,8346483,MCL,Y,1040
2026Q2,NE3190001,203794,MCL,Y,1040
2026Q2,CA3310016,8400306,MCL,Y,1040
2026Q2,MI3920088,8615038,MCL,Y,1040
2026Q2,CA5100104,8328071,MCL,Y,1040
2026Q2,IA7349023,1137582,MCL,Y,1040
2026Q2,CA2400140,8412562,MCL,Y,1040
2026Q2,CA0710004,8300042,MCL,Y,1040
2026Q2,AZ0407107,41683,MCL,Y,1040
2026Q2,PA7360143,8030966,MCL,Y,1040
2026Q2,PA7361082,8921388,MCL,Y,1040
2026Q2,DE0000562,494,MCL,Y,1040
2026Q2,DE0001303,2791,MCL,Y,1040
2026Q2,PA7360135,8317262,MCL,Y,1040
2026Q2,DE0000041,16892,MCL,Y,1040
2026Q2,CA5601122,8417722,MCL,Y,1040
2026Q2,MI1220005,8615216,MCL,Y,1040
2026Q2,MD0220217,8400079,MCL,Y,1040
2026Q2,CA1000295,8632078,MCL,Y,1040
2026Q2,DE0000864,1094,MCL,Y,1040
2026Q2,MD1121061,8001057,MCL,Y,1040
2026Q2,CA1510013,8300082,MCL,Y,1040
2026Q2,DE0002541,7491,MCL,Y,1040
2026Q2,CA4200532,8200081,MCL,Y,1040
2026Q2,DE0000628,7590,MCL,Y,1040
2026Q2,DE0000157,4280,MCL,Y,1040
2026Q2,CA5410012,8400581,MCL,Y,1040
2026Q2,CA4300583,8380111,MCL,Y,1040
2026Q2,WY5600164,896,MCL,Y,1040
2026Q2,CA3702028,8380073,MCL,Y,1040
2026Q2,TX1650052,1246982,MCL,Y,1040
2026Q2,WA5353250,0584781,MCL,Y,1040
2026Q2,IA6920833,109585,MCL,Y,1040
2026Q2,AZ0407096,11882,MCL,Y,1040
2026Q2,IL3036970,3030103,MCL,Y,1040
2026Q2,DE0004525,1791,MCL,Y,1040
2026Q2,AZ0413316,3167692,MCL,Y,1040
2026Q2,ME0090390,43680,MCL,Y,1040
2026Q2,MI6220077,8615063,MCL,Y,1040
2026Q2,PA7360135,8030964,MCL,Y,1040
2026Q2,MO4212292,1214594,MCL,Y,1040
2026Q2,DE0000642,1380,MCL,Y,1040
2026Q2,IA5343200,9011185,MCL,Y,1040
2026Q2,KS2016701,8247982,MCL,Y,1040
2026Q2,KS2014103,8245982,MCL,Y,1040
2026Q2,DE0000449,681,MCL,Y,1040
2026Q2,CA3000513,8317978,MCL,Y,1040
2026Q2,CA4300931,17007,MCL,Y,1040
2026Q2,IL2015362,1174590,MCL,Y,1040
2026Q2,NC0392759,1031694,MCL,Y,1040
2026Q2,MI2004262,8615346,MCL,Y,1040
2026Q2,AZ0410007,369685,MCL,Y,1040
2026Q2,DE0000050,1280,MCL,Y,1040
2026Q2,CA4310006,8400496,MCL,Y,1040
2026Q2,KS2009504,47080,MCL,Y,1040
2026Q2,CA1500337,8100162,MCL,Y,1040
2026Q2,CA4400710,8200172,MCL,Y,1040
2026Q2,TX0680013,699,MCL,Y,1040
2026Q2,DE0001303,1393,MCL,Y,1040
2026Q2,CA3310018,8010129,MCL,Y,1040
2026Q2,WA5309300,8069089,MCL,Y,1040
2026Q2,CA3310010,8300338,MCL,Y,1040
2026Q2,WA5359317,2533244,MCL,Y,1040
2026Q2,DE0004525,7991,MCL,Y,1040
2026Q2,WI7640939,2300001,MCL,Y,1038
2026Q2,CT0860181,5183,MCL,Y,1040
2026Q2,NE3120197,36892,MCL,Y,1040
2026Q2,WA5309677,0303792,MCL,Y,1040
2026Q2,DE0000050,4181,MCL,Y,1040
2026Q2,CA3310044,8300384,MCL,Y,1040
2026Q2,PA3390819,8700730,MCL,Y,1040
2026Q2,WA5351724,0792128,MCL,Y,1040
2026Q2,KS2012701,44980,MCL,Y,1040
2026Q2,KS2001303,8345683,MCL,Y,1040
2026Q2,CA3310018,8300349,MCL,Y,1040
2026Q2,DE0000627,692,MCL,Y,1040
2026Q2,WA5352745,2583281,MCL,Y,1040
2026Q2,CA5500086,8200110,MCL,Y,1040
2026Q2,MD0002240,8000692,MCL,Y,1040
2026Q2,WA5323240,0419786,MCL,Y,1040
2026Q2,PA3060822,8028943,MCL,Y,1040
2026Q2,CA1000045,8100146,MCL,Y,1040
2026Q2,TX2440008,1253382,MCL,Y,1040
2026Q2,CA5700631,8417839,MCL,Y,1040
2026Q2,WI2670253,0000007,MCL,Y,1038
2026Q2,OR4101030,9999981,MCL,Y,1040
2026Q2,CA5100114,8841627,MCL,Y,1040
2026Q2,CA5410006,8110152,MCL,Y,1040
2026Q2,WA5390400,0361712,MCL,Y,1040
2026Q2,OR4101030,3225783,MCL,Y,1040
2026Q2,DE0000853,9590,MCL,Y,1040
2026Q2,DE0000397,3381,MCL,Y,1040
2026Q2,WA5349150,0922876,MCL,Y,1040
2026Q2,DE0000397,680,MCL,Y,1040
2026Q2,CA1900960,8635061,MCL,Y,1040
2026Q2,IA6015047,9011985,MCL,Y,1040
2026Q2,MD0220201,9710003,MCL,Y,1040
2026Q2,DE0000263,2580,MCL,Y,1040
2026Q2,CA0400066,900238,MCL,Y,1040
2026Q2,CA4800817,104009,MCL,Y,1040
2026Q2,WA5317734,8588892,MCL,Y,1040
2026Q2,NE3150118,36992,MCL,Y,1040
2026Q2,IA7945018,12780,MCL,Y,1040
2026Q2,WY5600164,396,MCL,Y,1040
2026Q2,NY5405798,49682,MCL,Y,1040
2026Q2,WA5349150,0622858,MCL,Y,1040
2026Q2,CA5603104,8634132,MCL,Y,1040
2026Q2,IA9725094,9007885,MCL,Y,1040
2026Q2,CA5410012,9000175,MCL,Y,1040
2026Q2,TX0130045,4100592,MCL,Y,1040
2026Q2,DE0000405,1881,MCL,Y,1040
2026Q2,MI0320047,8615285,MCL,Y,1040
2026Q2,ID2290057,1002,MCL,Y,1040
2026Q2,CA2700861,8413590,MCL,Y,1040
2026Q2,CA3701341,8380067,MCL,Y,1040
2026Q2,NE3150247,115194,MCL,Y,1040
2026Q2,KS2016120,8346883,MCL,Y,1040
2026Q2,PA7360143,8616284,MCL,Y,1040
2026Q2,IA6028081,9009685,MCL,Y,1040
2026Q2,WA5346442,0637332,MCL,Y,1040
2026Q2,DE0000263,7490,MCL,Y,1040
2026Q2,AZ0414492,1013381,MCL,Y,1040
2026Q2,AZ0413342,1151887,MCL,Y,1040
2026Q2,NY3201480,42682,MCL,Y,1040
2026Q2,DE0000806,395,MCL,Y,1040
2026Q2,MI1220005,8615020,MCL,Y,1040
2026Q2,CA1910127,8400144,MCL,Y,1040
2026Q2,TX2440001,436385,MCL,Y,1040
2026Q2,DE0000446,4981,MCL,Y,1040
2026Q2,PA7361334,8318549,MCL,Y,1040
2026Q2,KS2002707,45580,MCL,Y,1040
2026Q2,IA6028081,1136082,MCL,Y,1040
2026Q2,MD1121062,8200410,MCL,Y,1040
2026Q2,IA3643895,15580,MCL,Y,1040
2026Q2,CA4310006,8300516,MCL,Y,1040
2026Q2,DE0000619,1091,MCL,Y,1040
2026Q2,CA7300309,8635568,MCL,Y,1040
2026Q2,CA3701341,8522948,MCL,Y,1040
2026Q2,CA5102019,8630740,MCL,Y,1040
2026Q2,CA5410012,8900395,MCL,Y,1040
2026Q2,CT0480071,15680,MCL,Y,1040
2026Q2,MD0210208,8400061,MCL,Y,1040
2026Q2,DE0000944,2792,MCL,Y,1040
2026Q2,CA4300575,8380093,MCL,Y,1040
2026Q2,NY5730009,318,MCL,Y,1040
2026Q2,CA3701883,8631373,MCL,Y,1040
2026Q2,CA1000094,8732020,MCL,Y,1040
2026Q2,DE0000561,3881,MCL,Y,1040
2026Q2,NY3201480,601180,MCL,Y,1040
2026Q2,IA1535078,1136982,MCL,Y,1040
2026Q2,KS2009504,8248882,MCL,Y,1040
2026Q2,IA9715532,133685,MCL,Y,1040
2026Q2,OR4101030,1287783,MCL,Y,1040
2026Q2,CA4300700,8200169,MCL,Y,1040
2026Q2,CA5400596,8417641,MCL,Y,1040
2026Q2,WA5353250,0984801,MCL,Y,1040
2026Q2,WA5346442,0532516,MCL,Y,1040
2026Q2,IA3353746,148485,MCL,Y,1040
2026Q2,CA3000825,8000247,MCL,Y,1040
2026Q2,CA5410012,8908002,MCL,Y,1040
2026Q2,KS2012703,44881,MCL,Y,1040
2026Q2,DE0000293,11091,MCL,Y,1040
2026Q2,PA4440368,8012577,MCL,Y,1040
2026Q2,IL0015765,3206096,MCL,Y,1040
2026Q2,WA5342175,1127721,MCL,Y,1040
2026Q2,DE0000873,8090,MCL,Y,1040
2026Q2,KS2005301,45581,MCL,Y,1040
2026Q2,090605146,060514601104012026,MCL,Y,1040
2026Q2,DE0000075,1694,MCL,Y,1040
2026Q2,MI2022341,8615245,MCL,Y,1040
2026Q2,AZ0420140,208884,MCL,Y,1040
2026Q2,DE0000809,380,MCL,Y,1040
2026Q2,WA53AD658,2583420,MCL,Y,1040
2026Q2,CA1000077,8625902,MCL,Y,1040
2026Q2,DE0000307,6880,MCL,Y,1040
2026Q2,IA6529043,905983,MCL,Y,1040
2026Q2,NY5405798,49582,MCL,Y,1040
2026Q2,MI2008234,8615033,MCL,Y,1040
2026Q2,KS2015905,43980,MCL,Y,1040
2026Q2,CA5610067,8110186,MCL,Y,1040
2026Q2,IN2200267,3,MCL,Y,1040
2026Q2,CA5602106,8631438,MCL,Y,1040
2026Q2,WA5316150,0500459,MCL,Y,1040
2026Q2,TX1040003,1002198,MCL,Y,1040
2026Q2,CA5410012,8400578,MCL,Y,1040
2026Q2,DE0000293,20492,MCL,Y,1040
2026Q2,MI3920110,8615325,MCL,Y,1040
2026Q2,TX0440018,3000597,MCL,Y,1040
2026Q2,CA3600115,8633448,MCL,Y,1040
2026Q2,MI3920110,8715027,MCL,Y,1040
2026Q2,PA7360067,8510919,MCL,Y,1040
2026Q2,AZ0411038,172683,MCL,Y,1040
2026Q2,WA5346442,0614831,MCL,Y,1040
2026Q2,CA1510005,8300071,MCL,Y,1040
2026Q2,CA3702028,8633633,MCL,Y,1040
2026Q2,TX2440008,272588,MCL,Y,1040
2026Q2,CA5000338,8200126,MCL,Y,1040
2026Q2,CA2701159,8413666,MCL,Y,1040
2026Q2,DE0000063,1480,MCL,Y,1040
2026Q2,CA5100113,8635427,MCL,Y,1040
2026Q2,WA5338260,8484435,MCL,Y,1040
2026Q2,CA5601114,8417712,MCL,Y,1040
2026Q2,WA5314176,0421126,MCL,Y,1040
2026Q2,DE0000834,11591,MCL,Y,1040
2026Q2,CA1502066,9812011,MCL,Y,1040
2026Q2,NY5103268,24282,MCL,Y,1040
2026Q2,ID6040017,2136385,MCL,Y,1040
2026Q2,NE3107908,4089,MCL,Y,1040
2026Q2,WA5316150,0621399,MCL,Y,1040
2026Q2,MI3920088,8615234,MCL,Y,1040
2026Q2,DE0000947,13692,MCL,Y,1040
2026Q2,IN2200811,2531,MCL,Y,1040
2026Q2,DE0000050,4580,MCL,Y,1040
2026Q2,MI3920146,8615237,MCL,Y,1040
